Unnamed: 0,SMILES,Fluorescence_Oscillator_Strength
5263,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cccc(-c4cn(C(C)(C)C)nc4-c4cccc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c4C)c3C)cc2)cc1,-0.112661564
5264,CCOC(=O)c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2cnc(-c3cc(C(=O)OCC)cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3)nc2)c1,-0.007986332
5265,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)c(C)cc1-c1ccc(-c2ccc(-c3ccc(-c4cc(C)c(-c5ccc(N6c7ccccc7Sc7ccc(C(F)(F)F)cc76)cc5)cc4C)cc3)cc2)cc1,-0.0048941
5266,Fc1cc(-c2cc(C(F)(F)F)ccc2-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(F)c1-c1cc(C(F)(F)F)ccc1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,-0.008872016
5267,FC(F)(F)c1cc(-c2ccc(-c3ccc(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)s3)s2)cc(-c2ccc(-c3ccc(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)s3)s2)c1,-2.255408346
5268,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(-c5ccc(-c6cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)no6)c(S(N)(=O)=O)c5)on4)cc3)c2c1,-0.001146684
5269,Fc1ncc(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc1-c1ccccc1-c1ccccc1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,-0.007578944
5270,CS(=O)(=O)c1ccc(-c2cccnc2-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)c(-c2cccnc2-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)c1,-0.04623666
5271,CCn1c2ccccc2c2cc(-c3ccccc3-c3cc(-c4ccccc4-c4ccc5c(c4)c4ccccc4n5CC)cc(N4CCC5(CC4)OCCO5)c3)ccc21,-0.025250669
5272,COc1ccc2c(c1)N(c1ccc(/C=C/c3cc(O)cc(/C=C/c4ccc(N5c6ccccc6Sc6ccc(OC)cc65)cc4)c3)cc1)c1ccccc1S2,-0.001810782
5273,Cc1c(-c2ccc(C#N)c(-c3cccc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)c3C)c2)cccc1-c1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1ccccc1,-0.017544745
5274,CNc1ccc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)no2)cc1-c1cc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)no1,-0.016817682
5275,COC(=O)c1cc(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)cnc1-c1ccccc1-c1ccccc1-c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,-0.00088498
5276,CCCCCCCCCCCCc1cc(-c2ccccc2-c2ccccc2-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)sc1-c1ccccc1-c1ccccc1-c1ccc(-n2c3ccc(OC)cc3c3cc(OC)ccc32)cc1,-0.059285888
5277,COc1cc(/C=C/c2ccc(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cc2)c(F)cc1/C=C/c1ccc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)cc1,-3.182553055
5278,CCOC(=O)c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(-c2ccc(-c3ccc(-c4cc(C(=O)OCC)cc(-c5ccc(N(c6ccccc6)c6ccc(-c7ccccc7)cc6)cc5)c4)s3)s2)c1,-0.021028066
5279,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2cccc(-c3cc(OC(F)(F)F)cc(-c4cccc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)c4)c3)c2)cc1,-0.015845876
5280,COc1cc(-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)cc(-c2ccc(C#N)c(-c3cc(OC)cc(-c4ccc(N5c6ccccc6CCc6ccccc65)cc4)c3)c2)c1,-0.006332195
5281,COc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(-c2cccc(-c3cccc(-c4cc(OC)cc(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)c4)n3)n2)c1,-0.01314109
5282,Cc1cnc(-c2cc(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc(C(F)(F)F)c2)c(-c2cc(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc(C(F)(F)F)c2)c1,-0.01763311
5283,CC(C)(C)c1cc(-c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c(N)c(-c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c1,-0.016288501
5284,Fc1c(F)c(-c2ccc(-c3ccc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)s3)s2)c(F)c(F)c1-c1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)s2)s1,-1.432184805
5285,COc1ccc(-c2ccc(N(C)C)c3ccccc23)c(-c2cc(OC)c(-c3cc(OC)ccc3-c3ccc(N(C)C)c4ccccc34)cc2OC)c1,-0.09370279
5286,Cc1cc(-c2cnc(-c3cc(C)c(-c4ccc(N(c5ccccc5)c5ccc(-c6ccccc6)cc5)cc4)cc3C)cn2)c(C)cc1-c1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,-1.098411899
5287,Cc1cc(-c2cc(F)cc(-c3ccc4c(ccn4C)c3)c2)ccc1-c1cc(F)cc(-c2ccc3c(ccn3C)c2)c1,-0.020696753
5288,FC(F)(F)c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(-c2sc3ccccc3c2-c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)cc(C(F)(F)F)c2)c1,-0.066827706
5289,Cc1ccc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)ccc2F)cc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)ccc1F,-0.003480987
5290,Fc1c(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cccc1-c1c(F)c(F)c(-c2c(F)c(F)c(-c3cccc(-c4ccc(N(c5ccccc5)c5ccc(-c6ccccc6)cc5)cc4)c3F)c(F)c2F)c(F)c1F,-0.004436699
5291,CC1(C)c2ccccc2N(c2ccc(-c3cnccc3-c3cc(C#N)cc(-c4ccncc4-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)c3)cc2)c2ccccc21,-0.029162506
5292,FC(F)(F)c1cc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc(-c2ccc(-c3cc(-c4cccc(N(c5ccccc5)c5ccccc5)c4)cc(C(F)(F)F)c3)o2)c1,-0.004359378
5293,O=C(O)c1c(-c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)c3ccccc3c2F)cncc1-c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)c2ccccc2c1F,-0.039750114
5294,O=[N+]([O-])c1c(-c2cc(F)cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2)sc(-c2cc(F)cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2)c1[N+](=O)[O-],-0.004455988
5295,Fc1c(-c2sc3ccccc3c2-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3ccccc3c2F)cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2ccccc12,-0.02323137
5296,COc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(-c2cc(F)cc(-c3cc(OC)cc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)c3)c2O)c1,-0.002797336
5297,CN(C)c1ccc(-c2ccc3oc(-c4ccc(-c5ccc(-c6cc7cc(-c8ccc(N(C)C)cc8)ccc7o6)cc5)cc4)cc3c2)cc1,-0.750190117
5298,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cccc(-c3cc4nsnc4cc3-c3cccc(-c4ccc(-n5c6ccc(OC)cc6c6cc(OC)ccc65)cc4)c3C)c2C)cc1,-3.24E-05
5299,CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(F)c(-c5ccc(-c6ccc(-c7ccc(N(C)C)c8ccccc78)s6)s5)c4)s3)s2)c2ccccc12,-2.227218425
5300,CN(C)c1ccc(-c2ccc(-c3cc(OCCCCCCC(=O)O)cc(-c4ccc(-c5ccc(N(C)C)c6ccccc56)cc4)c3)cc2)c2ccccc12,-0.91002897
5301,CS(=O)(=O)c1ccc(-c2cc(F)cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c(-c2cc(F)cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c1,-0.021945457
5302,COc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1ccc(C(N)=O)c(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)ccc2OC)n1,-0.055330925
5303,OCc1cc(-c2cc(F)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)cc(-c2cc(F)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)c1,-0.032047144
5304,COc1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1-c1ccc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ccc2OC)c(F)c1,-0.127921532
5305,CCCCCCN1c2ccc(-c3ccccc3-c3ccccc3-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2Sc2cc(-c3ccccc3-c3ccccc3-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc21,-0.010248177
5306,N#Cc1ccc(/C=C/c2ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc2)cc1/C=C/c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,-0.150855773
5307,Cc1nc(N)c(-c2cc(C(F)(F)F)ccc2-c2cccc(N(c3ccccc3)c3ccccc3)c2)nc1-c1cc(C(F)(F)F)ccc1-c1cccc(N(c2ccccc2)c2ccccc2)c1,-0.001811228
5308,CC1(C)c2ccccc2N(c2ccc(-c3cccc(-c4cc(F)cc(-c5cccc(-c6ccc(N7c8ccccc8C(C)(C)c8ccccc87)cc6)c5F)c4N)c3F)cc2)c2ccccc21,-0.031072117
5309,CN(C)c1ccc(-c2ncccc2-c2cc(C(F)(F)F)c(-c3cccnc3-c3ccc(N(C)C)cc3)cn2)cc1,-0.123197278
5310,c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(-c5cccc(-c6cccc(-c7ccc(-c8ccc(N(c9ccccc9)c9ccc(-c%10ccccc%10)cc9)cc8)cc7)n6)n5)cc4)cc3)cc2)cc1,-0.068485082
5311,CCCCc1cc(-c2cc(C(=O)OCC)cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)c2)sc1-c1cc(C(=O)OCC)cc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)c1,-0.005874689
5312,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(-c4cc(C5CCCCC5)c(-c5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc(C(F)(F)F)c5)s4)cc(C(F)(F)F)c3)cc2)cc1,-0.016146715
5313,CCCCCCCCc1cc(/C=C/c2ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc2)sc1/C=C/c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,-0.438030825
5314,Cn1ccc2cc(-c3ccc(F)c(-c4cnc(-c5cc(-c6ccc7c(ccn7C)c6)ccc5F)nc4)c3)ccc21,-0.028406479
5315,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cc(C)c(-c3cc(C)c(-c4cc(C)c(-c5ccc(-n6c7ccc(C)cc7c7cc(C)ccc76)cc5)cc4C)s3)cc2C)cc1,-1.476835337
5316,CC(C)(C)OC(=O)n1nc(-c2cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)ccc2F)nc1-c1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)ccc1F,-0.008395805
5317,O=c1c2ccccc2n(-c2ccc(-c3ccc(F)c(F)c3-c3ccc(-c4ccc(-c5ccc(-c6c(-c7ccc(-n8c9ccccc9c(=O)c9ccccc98)cc7)ccc(F)c6F)cc5)cc4)cc3)cc2)c2ccccc12,-0.004404731
5318,CCOc1c(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)cc(Cl)cc1-c1cnc(F)c(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Sc5ccc(OC)cc54)cc3)c2OCC)c1,-0.004900992
5319,CCCCc1cc(-c2cscc2-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)sc1-c1cscc1-c1ccc(-n2c3ccc(OC)cc3c3cc(OC)ccc32)cc1,-0.106243892
5320,Nc1c(-c2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc(C(F)(F)F)c2)cc2nc[nH]c2c1-c1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(C(F)(F)F)c1,-0.001608024
5321,Cc1nc(NN)c(-c2cc(C(F)(F)F)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1-c1cc(C(F)(F)F)ccc1-c1ccc(N2c3ccccc3Sc3ccccc32)cc1,-0.160489972
5322,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cnccc2-c2ccc(-c3ccncc3-c3ccc(-n4c5ccccc5c5ccccc54)cc3)s2)cc1,-0.0675637
5323,COc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(-c2cncc(-c3cc(OC)cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)c3)c2C(=O)O)c1,-0.000659216
5324,Cc1nc(NN)c(-c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2F)cc1-c1cccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c1F,-0.009451029
5325,COC(=O)c1ccccc1N(c1ccc(-c2ccc(OC)cc2-c2cc(-c3cc(OC)ccc3-c3ccc(N(c4cccc(C(F)(F)F)c4)c4ccccc4C(=O)OC)cc3)c(OC)c(F)c2F)cc1)c1cccc(C(F)(F)F)c1,-0.128160057
5326,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cccc(-c5ccc(-c6cccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)c6)c([N+](=O)[O-])c5)c4)cc3)c2c1,-1.72E-07
5327,CCOC(=O)c1cc(-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)cc(-c2ccc(S(C)(=O)=O)cc2-c2cc(C(=O)OCC)cc(-c3ccc(-n4c5ccccc5c5ccc(OC)cc54)cc3)c2)c1,-0.000916074
5328,Cc1cc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)ccc2F)c(C)cc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)ccc1F,-1.010333171
5329,CCn1c2ccccc2c2cc(-c3ccc(-c4cc(C(=O)OC)c(N)c(-c5ccc(-c6ccc7c(c6)c6ccccc6n7CC)nc5)c4F)cn3)ccc21,-0.332561854
5330,CC(C)(C)OC(=O)n1ccc2cc(-c3cc(-c4ccccc4-c4ccccc4-c4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)no4)on3)ccc21,-0.000776463
5331,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cc(C)c(-c5ccc(-c6cc(C)c(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6C)c6nsnc56)cc4C)cc3)c2c1,-3.18E-07
5332,COc1cc(-c2cc(C#N)cc(-c3cc(OC)cc(-c4ccc5ncn(C)c5c4)c3)c2)cc(-c2ccc3ncn(C)c3c2)c1,-0.019180538
5333,COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4ccc(-c5cc(C)c(-c6ccc(-c7cccc(-c8ccc(N9c%10ccccc%10Sc%10ccc(OC)cc%109)cc8)c7C)cc6)cc5C)cc4)c3C)cc1)c1ccccc1S2,-0.497925531
5334,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)c4F)c3N)c2F)cc1,-0.078126225
5335,CCCCCCc1c(-c2cccc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c2)sc(-c2cccc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c2)c1CCCCCC,-0.173089044
5336,COc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2cc3nc[nH]c3c(-c3cc(OC)cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3)c2N)c1,-0.040190662
5337,CCOc1c(-c2ccc(CC(=O)O)c(-c3cc(Cl)cc(-c4ccc5c(c4)c4ccccc4n5CC)c3OCC)c2)cc(Cl)cc1-c1ccc2c(c1)c1ccccc1n2CC,-0.017213344
5338,CCOC(=O)c1nc(/C=C/c2ccc(-c3ccc(N(C)C)c4ccccc34)cc2)oc1/C=C/c1ccc(-c2ccc(N(C)C)c3ccccc23)cc1,-1.403049668
5339,Nc1c(-c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2F)cc2nc[nH]c2c1-c1cccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c1F,-0.007560331
5340,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccoc5-c5ccc(-c6ccc(-n7c8ccccc8c8ccc(OC)cc87)cc6)cc5)cc4)cc3)c2c1,-0.722214899
5341,CCOC(=O)c1cc(-c2ccc3c(ccn3C)c2)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc5c(ccn5C)c4)c3)c3nccnc23)c1,-0.00282501
5342,CCCCCCCCc1cc(-c2c(F)cccc2-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)sc1-c1c(F)cccc1-c1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,-0.004902856
5343,CCOc1c(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(Cl)cc1-c1ccc(C(N)=O)c(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2OCC)n1,-0.001490475
5344,CCOc1c(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(Cl)cc1-c1c(F)c(F)c(F)c(-c2cc(Cl)cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c2OCC)c1F,-0.52847984
5345,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4cc(C)cnc4-c4ccc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)cc4C)c(C)c3)cc2)cc1,-0.435715841
5346,C(=C/c1cccc(/C=C/c2ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)c1)c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1,-2.158701598
5347,CCn1c2ccccc2c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)c(CC#N)c3)ccc21,-2.175570125
5348,FC(F)(F)c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(-c2cccc(-c3cccc(-c4cccc(-c5cc(C(F)(F)F)ccc5-c5ccc(N6c7ccccc7Oc7ccccc76)cc5)n4)n3)n2)c1,-0.002140245
5349,COC(=O)c1nc(N)c(-c2c(F)cccc2-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1-c1c(F)cccc1-c1cccc(N(c2ccccc2)c2ccccc2)c1,-0.003264848
5350,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2ccc(F)c(F)c2-c2cccc(-c3cccc(-c4c(-c5ccc(-n6c7ccc(C)cc7c7cc(C)ccc76)cc5)ccc(F)c4F)n3)n2)cc1,-0.002141176
5351,N#Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3C#N)cc2c1,-0.082572465
5352,COc1ccc(-c2ccc3ncn(C)c3c2)cc1-c1cc(C(=O)O)oc1-c1cc(-c2ccc3ncn(C)c3c2)ccc1OC,-0.10907143
5353,Nc1c(-c2cncc(-c3ccc(-n4ccnc4)cc3)c2)cc(-c2cncc(-c3ccc(-n4ccnc4)cc3)c2)cc1C(F)(F)F,-0.01160062
5354,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5c(F)c(F)c(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c6nsnc56)cc4c3)ccc21,-1.400427174
5355,Cn1ccc2cc(-c3ccc(F)c(-c4nc(-c5cc(-c6ccc7c(ccn7C)c6)ccc5F)n(C(=O)OC(C)(C)C)n4)c3)ccc21,-0.003365137
5356,C(=C/c1ccc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)cc2)c2nccnc12)\c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1,-1.574756442
5357,COC(=O)c1cc(-c2ccc(-c3ccc(-n4c5cc(OC)ccc5c5ccc(OC)cc54)cc3)cc2)cnc1-c1ccc(-c2ccc(-n3c4cc(OC)ccc4c4ccc(OC)cc43)cc2)cc1,-0.000108774
5358,O=C(O)Cc1ccc(-c2c(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)ccc(F)c2F)cc1-c1c(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)ccc(F)c1F,-0.008812623
5359,c1cc(-c2ccccc2-c2ccccc2-c2cnc(-c3ccccc3-c3ccccc3-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc2)cc(-n2c3ccccc3c3ccccc32)c1,-0.014162891
5360,COc1cc(-c2ccccc2-c2ccccc2-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)c(F)cc1-c1ccccc1-c1ccccc1-c1ccc(N(C(=O)OC(C)(C)C)c2ccccc2)cc1,-0.054617552
5361,COC(=O)c1ccccc1N(c1ccc(-c2ccc(-c3cc4c(c(-c5ccc(-c6ccc(N(c7cccc(C(F)(F)F)c7)c7ccccc7C(=O)OC)cc6)cc5C)c3)NC(=O)C4=O)c(C)c2)cc1)c1cccc(C(F)(F)F)c1,-0.021292843
5362,COc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c(-c2c3ccccc3c(-c3c4ccccc4c(-c4cc(OC)ccc4-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)c4ccccc34)c3ccccc23)c1,-0.17593409
5363,Cc1cc(-c2cccc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)c2)c(C)cc1-c1cccc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)c1,-0.373240215
5364,CCc1cc(-c2cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc(C)c2F)c(CC)cc1-c1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc(C)c1F,-0.006366247
5365,O=c1[nH]cnc2[nH]c(-c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)no3)c(-c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)no3)c12,-0.004521342
5366,CCOc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(Cl)cc1-c1cc(-c2cc(Cl)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2OCC)c(N)nn1,-0.006644867
5367,COC(=O)c1cc(-c2cc(OC)ccc2-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)cnc1-c1cc(OC)ccc1-c1ccc(-n2c3ccccc3c3ccc(OC)cc32)cc1,-0.099240881
5368,Cn1cnc2ccc(-c3cccc(-c4sc(-c5cccc(-c6ccc7ncn(C)c7c6)c5)c([N+](=O)[O-])c4[N+](=O)[O-])c3)cc21,-0.029390907
5369,O=C(O)Cc1ccc(-c2cccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2F)cc1-c1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1F,-0.010550864
5370,CCOC(=O)c1cc(-c2cc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)oc1-c1cc2cc(-c3ccc4c(ccn4C)c3)ccc2o1,-1.481386362
5371,Nc1c(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)c3ccccc3c2F)cc(F)cc1-c1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c2ccccc2c1F,-0.140544283
5372,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(F)c3-c3ccc(OCC4CCCCO4)c(-c4c(F)cccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c3)cc2)cc1,-0.044728129
5373,CN(C)c1ccc(-c2ccc(-c3cccc(-c4ccc(-c5ccc(N(C)C)cc5)s4)n3)s2)cc1,-0.970211391
5374,COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4cc(-c5cccc(-c6ccc(N7c8ccccc8Sc8ccc(OC)cc87)cc6)c5C)c(N)c(C(F)(F)F)c4)c3C)cc1)c1ccccc1S2,-0.002161881
5375,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc6oc(-c7ccc(-c8cc9cc(-c%10ccc%11c%12ccccc%12n(-c%12ccc(-c%13ccccc%13)cc%12)c%11c%10)ccc9o8)c8nsnc78)cc6c5)cc43)cc2)cc1,-1.012940174
5376,Cc1cc(-c2cccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2F)nnc1-c1cccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1F,-0.000489161
5377,c1ccc(-n2c3ccccc3c3ccc(-c4cscc4-c4nnc(-c5cscc5-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)s4)cc32)cc1,-0.001146205
5378,COc1cc(-c2ccc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)cc2C)ncc1-c1ccc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc1C,-0.00759411
