ackley,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59
19.11164965,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,30,26,34,26,14,27,42,46,33,14,33,19,36,26,29,42,44,30,44,28,38,1,24,18,39,40,44,53,30,30,39,29,30,45,31,24,9,27,29,16,25,29,60,34
19.11487855,36,32,36,23,43,19,34,32,39,45,19,36,38,45,47,17,57,26,34,19,14,27,42,26,39,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,7,38,34,45,30,39,29,13,45,31,24,10,27,29,16,25,29,41,34
19.11714919,36,32,36,20,43,19,34,32,39,37,21,42,38,45,47,17,57,26,34,26,14,27,42,46,14,14,33,8,36,27,29,42,44,30,37,28,38,42,24,18,61,32,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.12281708,36,32,36,23,43,19,34,32,39,37,2,42,38,45,47,57,10,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,55,28,38,42,24,18,39,40,38,34,30,30,39,29,26,45,31,24,9,27,29,16,25,29,40,34
19.12303796,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,64,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,38,42,42,18,39,40,38,34,30,19,39,29,30,45,31,24,31,27,29,16,25,29,40,34
19.13291587,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,25,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,7,38,53,30,30,55,40,30,13,31,24,39,27,29,16,25,29,40,23
19.13390397,36,32,36,23,43,19,34,32,39,37,63,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,24,30,39,29,55,45,31,24,9,27,29,16,25,29,40,34
19.13415485,36,32,36,30,43,19,34,32,39,37,38,42,26,45,47,17,27,1,34,26,20,27,42,46,62,14,33,19,38,27,29,42,44,30,44,28,33,42,24,18,39,35,38,34,9,30,39,32,30,45,31,24,53,27,29,16,25,29,48,41
19.13566261,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,35,27,42,46,22,14,33,19,36,36,29,42,44,15,57,28,38,42,24,18,48,15,38,12,53,30,39,29,30,45,31,24,39,27,29,16,25,29,40,34
19.14070506,36,32,36,23,43,19,34,32,39,32,38,42,38,45,47,17,57,34,34,26,14,27,61,46,33,14,33,13,36,27,29,42,18,30,44,28,38,42,24,18,39,21,38,34,30,31,39,29,30,45,31,24,9,27,8,16,25,29,40,34
19.14112204,36,32,52,60,43,19,34,32,39,24,38,42,38,45,47,17,57,26,34,26,29,1,36,46,33,14,33,19,36,35,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,20,21,25,29,40,34
19.14213576,36,32,36,23,43,19,4,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,22,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,39,30,17,39,29,30,45,31,24,31,24,29,16,25,29,40,34
19.1423549,36,32,36,23,43,19,34,32,39,37,53,42,38,45,47,17,57,40,34,26,14,27,42,46,40,14,33,32,36,27,29,40,44,30,44,28,38,42,24,18,39,26,38,34,30,30,39,22,30,4,31,24,9,27,53,16,25,29,44,34
19.14277523,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,12,34,26,44,17,54,46,33,14,33,19,36,27,29,56,44,30,44,28,38,42,24,18,39,55,38,34,30,30,34,29,30,33,31,24,9,27,29,16,25,29,40,34
19.14881168,36,32,46,16,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,32,27,42,2,33,14,33,19,36,27,29,42,5,30,44,28,25,42,24,18,34,53,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.15012626,36,32,36,30,43,19,34,32,39,37,38,42,38,45,47,17,27,26,34,26,20,27,2,46,33,14,9,19,38,27,29,42,7,30,0,28,33,42,24,18,26,35,25,34,18,30,34,35,30,45,31,24,53,27,29,17,25,29,40,34
19.15187574,36,32,36,23,43,19,34,32,39,37,38,15,12,45,47,17,57,26,34,26,14,27,42,24,22,14,33,19,36,29,29,42,16,30,44,12,38,42,24,18,48,37,38,19,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.15361841,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,31,46,62,38,33,19,36,27,29,42,44,30,44,61,38,42,24,18,39,40,38,34,30,56,39,29,14,45,31,24,31,34,29,16,25,29,40,34
19.15849543,59,32,36,40,43,19,34,32,39,37,31,36,38,45,47,17,57,26,34,51,14,36,42,46,51,14,33,19,36,27,29,42,20,30,44,28,38,42,24,18,39,38,49,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.16031571,36,32,36,23,43,19,34,32,12,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,51,12,33,19,36,27,29,42,44,30,44,20,38,42,24,18,39,40,38,14,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,34
19.16089277,23,32,36,30,43,19,22,32,20,37,15,31,2,45,47,64,27,26,21,26,20,27,31,26,33,33,33,22,42,27,29,42,23,37,27,41,33,42,24,18,15,35,38,34,18,27,34,35,30,11,8,24,53,27,29,16,25,34,40,34
19.16431706,36,32,36,23,43,19,34,32,39,37,29,42,38,45,12,58,37,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,61,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,53,10
19.16535686,36,32,36,34,43,19,34,32,39,37,58,38,38,45,47,17,57,26,34,26,14,27,29,46,33,14,33,19,36,27,28,42,44,30,44,28,38,52,24,30,52,34,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,63,40,34
19.16853264,36,32,36,54,43,23,34,32,39,37,48,42,38,45,47,17,57,26,34,26,46,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,56,61,34,34,30,30,33,29,30,45,31,24,9,27,29,16,25,29,40,34
19.17040131,36,32,53,23,43,19,34,32,39,37,41,42,38,45,47,17,57,26,34,26,14,41,42,46,40,14,33,19,36,27,29,42,44,30,15,28,41,42,24,48,9,44,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.17388549,23,32,36,30,43,19,34,32,62,37,26,31,38,45,47,17,27,26,22,26,20,27,31,26,33,33,63,22,42,27,29,42,23,37,27,41,33,42,24,18,33,35,38,34,18,60,0,35,30,45,31,24,53,27,29,16,25,34,40,34
19.17421722,36,32,36,37,43,19,34,32,39,37,38,42,38,39,47,17,4,26,34,26,14,27,44,46,33,14,33,43,36,27,29,42,11,30,44,26,38,42,24,18,39,61,38,34,30,30,39,22,30,45,31,24,9,27,29,16,56,29,40,34
19.17433888,36,63,36,30,43,19,7,32,39,37,39,31,38,45,47,17,27,26,34,26,20,27,8,46,33,33,33,46,38,27,29,42,60,20,44,41,33,42,24,18,33,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,22,40,34
19.17488372,36,32,36,34,43,19,34,32,39,37,60,42,38,45,47,17,18,58,34,26,14,27,51,46,33,14,33,19,36,27,29,42,44,30,15,28,39,42,24,18,36,13,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.1750523,36,32,36,60,43,19,34,32,39,37,36,8,18,45,47,17,59,26,34,26,31,31,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,11,38,34,30,30,39,18,30,45,31,24,9,27,29,16,25,29,40,34
19.17505716,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,3,29,26,44,30,44,28,38,42,24,18,39,40,38,34,30,20,39,29,30,45,31,24,52,27,29,16,25,29,40,34
19.19785178,36,32,51,23,43,19,34,32,39,37,38,42,38,57,47,17,57,26,34,26,31,27,42,46,22,14,33,28,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,59,30,39,29,30,45,31,24,9,27,29,16,31,57,40,34
19.19805322,36,32,36,23,43,13,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,57,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,31,24,31,27,14,16,25,29,40,35
19.19993517,36,32,36,23,43,19,34,32,39,37,48,45,38,45,47,17,57,26,34,26,14,27,42,46,33,14,14,19,36,27,15,55,44,19,44,28,38,42,24,18,34,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.20103534,36,32,36,23,43,19,34,32,39,58,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,22,36,27,29,42,44,61,15,28,38,41,24,18,39,40,38,21,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.20110775,36,32,36,34,43,19,34,32,39,32,38,42,25,45,47,17,57,26,34,26,14,28,42,46,33,14,33,50,36,27,29,42,44,30,44,28,38,42,24,18,39,59,13,34,30,30,34,32,30,45,31,24,64,27,29,57,25,37,40,34
19.20335843,36,32,36,13,43,19,34,32,39,37,38,42,38,45,47,17,18,26,34,37,14,27,42,46,33,14,33,63,36,27,29,42,44,30,44,3,38,42,11,35,39,47,38,34,30,30,39,29,30,45,31,24,9,27,29,16,28,29,40,34
19.20469383,35,32,36,19,43,19,34,32,39,37,38,42,38,45,64,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,58,44,28,32,42,24,18,39,15,38,34,30,30,39,29,30,45,31,24,34,27,29,16,25,56,40,34
19.2086095,36,32,43,23,4,19,34,32,39,37,53,51,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,51,28,38,42,24,18,39,25,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.21100174,23,32,36,30,43,19,34,32,20,37,61,31,38,45,47,17,27,26,59,26,20,3,59,26,33,33,33,22,42,27,29,42,23,37,27,41,33,14,24,18,33,35,38,34,18,30,34,35,30,45,31,39,53,27,29,16,25,18,40,34
19.212283,36,40,36,42,43,19,34,32,39,37,57,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,0,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,27,29,46,34
19.21463076,36,32,36,23,43,19,34,32,39,37,44,42,45,45,47,2,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,25,19,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,59,24,9,27,29,16,25,29,40,34
19.21809586,59,32,32,23,43,19,34,32,39,37,50,42,38,45,47,17,57,26,34,26,14,27,42,26,8,14,15,19,48,27,29,42,33,30,28,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.22571728,36,32,36,23,43,13,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,57,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,12
19.22605791,36,32,36,30,43,19,34,32,39,37,38,53,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,1,38,27,29,3,60,30,44,28,33,42,24,18,39,35,38,34,18,16,39,35,30,45,31,24,53,27,29,16,25,34,40,34
19.22676394,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,24,27,46,46,33,14,33,19,26,27,29,42,44,59,44,28,38,42,24,18,39,62,38,34,30,32,45,29,30,33,31,24,9,27,29,16,25,11,40,33
19.22912457,36,32,36,23,32,38,34,32,39,24,38,42,38,45,47,17,15,26,34,42,14,27,46,46,23,22,33,39,36,27,24,26,58,37,44,28,38,42,24,12,32,56,38,33,30,50,39,48,38,45,21,24,41,37,29,16,22,29,4,26
19.23116739,36,32,36,23,43,19,34,8,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,26,33,19,36,27,29,42,44,30,44,28,38,42,24,18,24,40,38,34,30,51,39,57,30,45,31,24,31,27,29,41,25,29,40,34
19.23404029,36,32,36,23,43,19,34,32,39,15,10,42,38,45,47,17,57,26,34,26,14,27,42,9,52,14,28,19,36,27,29,42,44,30,44,28,38,42,24,18,39,41,38,34,30,30,36,29,30,45,31,60,39,27,29,16,25,29,40,34
19.2426144,36,32,36,23,43,19,34,32,39,8,46,42,38,56,47,17,57,26,34,26,14,18,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,57,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.24273604,36,32,43,43,43,19,60,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,14,33,19,36,27,29,42,28,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,34
19.24354817,36,32,36,23,43,19,34,32,39,37,38,1,38,45,47,49,39,26,34,6,14,27,43,46,43,28,33,19,13,27,29,42,10,30,44,28,38,49,24,18,39,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,41
19.24493169,36,32,36,15,43,19,34,32,39,37,34,42,38,45,47,17,57,26,34,6,14,27,42,46,33,14,33,19,31,27,29,42,44,30,44,28,38,42,15,18,39,16,16,34,30,30,39,29,30,45,31,24,9,27,29,16,25,19,40,34
19.2467951,36,32,36,11,43,19,34,32,39,37,54,42,38,10,47,17,59,26,34,26,17,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,10,30,34,30,30,39,29,30,45,31,24,3,27,29,16,25,29,40,34
19.2505893,36,32,36,47,43,21,34,32,39,37,32,42,38,45,47,17,57,26,34,32,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,57,24,18,39,25,38,34,30,30,39,29,30,45,31,0,9,27,29,16,25,52,40,34
19.25207234,36,32,36,45,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,31,14,27,42,46,33,14,33,19,13,12,29,42,56,30,44,24,38,42,24,18,39,26,38,34,30,30,39,40,30,45,31,24,9,27,29,16,12,29,40,34
19.25531649,36,32,43,61,43,19,60,32,39,37,37,24,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,56,30,44,28,25,42,24,18,31,34,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.25954091,36,32,36,23,43,19,34,32,39,4,38,42,38,45,47,17,57,26,34,31,14,27,42,46,33,46,33,22,36,27,29,42,44,30,44,28,38,42,24,18,47,14,13,34,30,30,39,29,30,45,31,10,9,27,29,16,25,37,40,34
19.27114012,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,56,40,38,34,9,30,12,29,14,45,31,24,9,27,29,47,25,29,40,34
19.27803922,36,32,36,30,43,13,38,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,2,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,12
19.27968334,36,32,36,16,43,19,34,32,39,37,56,33,38,45,47,17,57,26,34,26,14,27,42,46,33,42,33,19,36,27,29,42,44,30,44,38,38,42,24,18,15,10,38,34,30,30,3,29,30,45,31,24,9,27,29,16,25,29,40,34
19.28076378,36,32,32,23,43,19,34,32,39,37,38,42,38,45,22,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,60,39,29,30,45,21,24,31,27,29,16,0,29,40,34
19.28090362,36,32,62,30,43,19,34,32,40,37,46,42,38,45,47,17,14,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,14,62,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.28759696,36,32,36,43,43,29,34,32,39,37,46,14,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,18,36,27,54,42,44,30,44,28,30,42,24,18,12,55,38,34,45,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.28981623,36,32,36,34,43,19,34,47,39,37,38,42,38,45,47,17,48,26,34,26,14,27,42,46,33,3,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,23,34,30,30,0,29,30,45,31,24,9,27,29,16,25,37,4,34
19.29095677,36,32,36,46,43,19,34,32,39,37,2,42,38,45,23,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,23,30,29,28,38,42,24,18,15,40,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,48,40,3
19.29759117,36,32,36,23,43,19,34,32,39,50,38,42,38,45,47,28,57,26,34,26,14,27,57,46,7,14,33,19,27,27,29,42,44,30,44,28,38,42,24,18,39,40,38,34,30,30,39,29,30,45,31,22,9,27,29,0,25,29,40,34
19.29894044,36,32,36,23,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,61,38,42,24,18,39,40,38,34,30,1,39,29,30,45,31,24,31,27,29,16,25,29,40,34
19.29972566,36,32,36,51,43,19,34,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,15,33,19,36,27,28,42,44,30,44,28,38,42,24,18,39,40,38,34,30,50,39,29,30,45,57,24,31,27,29,16,25,29,40,34
19.29998595,36,32,36,30,43,19,34,32,39,37,38,42,6,6,47,17,27,46,34,26,20,27,61,49,33,14,33,19,13,27,29,42,40,30,44,28,33,42,24,18,53,35,38,34,18,30,39,35,30,45,31,24,53,27,29,16,25,29,40,34
19.30273969,25,32,36,23,43,19,34,32,39,37,19,42,28,45,47,17,57,26,34,45,14,27,42,15,36,14,33,19,63,47,29,42,18,30,44,18,38,42,24,18,39,23,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.3038442,61,32,36,46,43,19,34,32,39,37,7,42,38,45,47,17,57,26,34,19,58,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,27,25,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.30777035,36,32,36,30,43,19,34,62,56,37,56,58,38,61,47,17,27,26,34,26,20,27,31,37,22,14,33,19,38,27,29,42,30,30,44,27,33,42,24,18,39,35,38,34,18,33,39,35,30,45,31,24,53,27,29,16,25,22,40,34
19.30828221,36,32,36,23,43,19,34,30,62,37,38,42,38,45,47,17,57,26,34,26,17,27,42,46,33,14,33,19,36,27,29,42,44,30,44,61,38,42,24,18,39,16,38,34,3,30,39,29,30,45,31,24,28,27,29,16,25,29,40,34
19.31012302,36,32,36,23,43,19,26,32,39,37,38,42,38,45,47,17,57,26,45,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,14,30,37,39,29,30,45,31,24,31,27,29,16,64,29,45,34
19.31188649,36,32,36,23,43,19,34,32,39,32,64,42,38,45,47,17,57,26,34,26,14,27,42,4,33,14,33,19,36,27,29,42,44,8,44,28,38,42,24,18,39,40,38,34,30,30,39,35,30,45,31,24,9,27,29,16,25,29,40,34
19.31315524,36,32,36,37,22,19,51,32,14,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,60,38,34,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,34
19.31336746,23,32,36,30,60,19,34,32,20,37,20,31,38,45,47,17,27,26,60,26,20,27,31,47,33,33,33,25,42,27,29,61,23,37,27,41,33,42,51,18,33,35,38,30,18,27,34,35,62,45,31,24,53,27,29,18,25,18,40,34
19.31606577,36,32,36,23,43,19,61,32,39,37,19,45,38,45,53,17,57,26,34,26,21,37,42,46,33,59,33,19,36,27,29,42,44,30,27,28,38,42,24,18,39,13,38,34,30,30,39,29,14,45,31,24,9,27,29,16,25,37,40,34
19.31609031,36,32,36,23,43,19,34,32,39,37,54,42,38,45,47,42,57,19,34,26,14,60,42,46,33,14,33,19,36,27,29,42,44,30,55,28,24,42,24,18,48,40,38,34,30,30,39,29,30,45,31,24,56,27,29,16,25,37,40,34
19.31953221,36,32,36,23,43,19,34,32,39,12,14,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,53,38,34,30,30,39,29,30,45,31,24,9,27,29,16,25,29,1,34
19.32611224,8,32,36,17,59,19,34,48,39,37,43,42,38,45,49,50,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,28,38,42,24,18,15,40,38,34,30,30,39,29,30,30,31,24,9,27,29,16,25,29,40,34
19.3295062,36,32,36,23,43,19,34,32,39,37,38,33,52,45,47,17,57,26,34,26,14,27,8,46,33,14,33,19,64,27,29,42,44,30,22,28,53,42,24,18,42,40,38,34,14,30,39,29,30,45,31,24,39,27,29,16,25,29,40,34
19.33652529,36,32,36,23,43,19,34,32,15,37,38,42,38,45,47,17,63,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,47,28,38,42,24,18,39,40,38,53,30,30,39,29,30,45,31,24,9,0,29,16,25,29,40,34
19.33893115,36,32,36,23,43,19,34,32,39,32,38,42,58,45,47,17,57,26,34,26,14,17,33,46,33,14,33,29,36,27,29,42,44,30,44,7,38,42,24,21,39,16,38,34,30,30,39,29,30,45,31,9,13,27,29,16,25,37,53,34
19.33897429,36,32,36,23,43,19,34,32,39,37,36,42,38,45,47,17,57,26,34,26,45,27,58,46,40,14,33,19,36,27,24,42,44,30,44,28,38,42,24,18,39,24,64,53,30,30,39,29,30,45,31,24,9,27,29,16,44,29,40,34
19.3405808,36,32,36,52,43,19,36,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,44,30,44,28,64,42,24,18,39,40,38,34,30,50,39,29,22,45,31,24,31,27,29,16,25,29,40,34
19.34104682,36,32,36,30,43,19,34,32,39,37,31,7,38,26,47,17,27,26,34,26,20,27,42,31,33,14,33,22,38,27,29,42,58,59,44,28,33,42,24,18,63,35,38,34,18,60,39,35,30,45,21,24,53,27,29,16,25,29,40,34
19.3412839,36,32,11,23,43,19,34,32,39,50,51,42,38,45,47,17,57,26,20,26,14,18,42,46,33,14,27,52,36,27,29,42,44,30,44,28,38,42,24,18,39,16,38,34,30,30,39,29,30,45,31,40,9,27,29,16,25,29,35,34
19.34166394,36,32,36,16,43,19,34,32,39,37,30,42,38,45,47,17,10,26,34,22,14,27,42,46,33,14,33,47,36,27,63,42,44,30,27,36,38,42,24,18,4,34,38,34,30,46,39,29,46,45,31,24,9,27,29,16,25,29,40,34
19.34588049,36,32,36,23,43,19,34,32,39,37,51,42,38,45,47,17,57,26,34,26,14,27,42,46,51,57,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,48,38,34,30,30,39,4,30,32,31,24,24,27,59,16,25,29,40,34
19.34950802,36,32,36,23,43,19,34,32,39,24,16,42,57,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,44,30,44,50,38,42,24,18,39,40,38,34,30,30,39,29,30,45,60,24,9,27,29,16,25,29,40,34
19.35553142,36,32,36,23,43,19,34,32,39,37,8,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,29,42,48,30,44,28,38,42,24,18,39,40,38,34,6,30,39,29,55,45,31,24,9,27,29,52,25,29,40,34
19.35632265,36,32,60,30,43,19,34,32,39,37,38,11,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,19,41,27,29,42,18,30,44,4,33,42,24,18,39,35,64,34,18,25,39,35,30,45,31,24,53,27,29,16,25,29,40,34
19.35815285,36,32,36,23,43,13,34,32,37,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,57,36,27,29,42,44,30,44,28,38,42,24,18,39,40,38,14,30,50,39,29,30,45,31,24,31,27,29,16,25,29,40,12
19.3693057,36,32,36,23,43,19,23,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,54,38,33,19,36,27,29,42,44,30,44,28,38,42,24,18,39,40,64,14,30,50,12,29,30,45,31,24,31,27,29,16,25,29,40,34
19.37205223,36,32,36,28,43,19,34,32,39,37,19,42,38,45,47,17,42,26,34,26,64,27,51,46,33,14,33,19,36,43,29,42,44,30,44,28,38,42,24,18,39,38,38,34,61,30,39,31,30,45,31,53,9,27,29,16,25,29,40,51
19.3722637,36,6,36,30,43,19,34,32,11,37,61,42,38,45,47,17,27,26,34,26,20,27,42,46,33,14,33,19,38,27,29,42,44,30,33,28,33,42,24,18,21,35,38,34,18,30,39,35,30,1,31,24,53,27,29,16,25,29,40,10
19.37320245,36,32,36,15,43,19,34,32,39,37,48,42,38,45,47,17,57,26,34,26,14,27,42,40,33,33,33,19,57,27,29,42,44,39,44,28,38,42,24,18,39,32,38,34,30,30,39,32,30,45,31,24,9,27,64,1,25,29,44,34
19.37667016,36,32,36,37,43,19,52,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,12,46,62,38,33,19,36,27,29,42,32,30,44,28,38,42,24,18,39,40,42,34,30,1,61,29,30,45,31,24,31,27,29,16,25,29,40,34
19.38118749,23,6,45,30,43,19,34,45,20,37,26,31,42,45,47,17,27,26,22,26,20,27,31,26,33,33,33,22,42,55,29,42,23,37,27,41,61,28,24,18,33,35,38,34,18,18,39,35,30,11,31,24,53,27,29,64,25,22,40,34
19.38204674,36,32,36,23,43,19,29,32,39,37,38,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,62,42,44,30,32,28,38,42,24,18,12,40,38,53,30,30,39,29,30,45,31,24,9,27,29,16,6,29,40,34
19.38561927,36,32,36,30,43,19,34,32,39,37,63,42,38,45,47,17,26,26,34,26,14,27,42,46,33,14,33,19,34,27,29,42,44,30,44,28,38,42,24,18,62,40,23,34,30,30,57,29,30,45,31,24,9,27,29,16,25,7,40,34
19.38604239,36,32,36,23,45,19,34,32,39,37,0,42,38,45,47,17,57,26,34,26,14,27,42,46,33,14,33,19,36,27,35,42,44,64,47,28,38,42,24,18,39,40,38,20,30,30,39,29,30,45,31,24,9,27,29,16,25,29,40,34
19.39293747,36,32,36,23,43,13,34,32,39,24,28,36,38,45,22,17,15,26,34,54,14,27,12,46,62,38,33,57,36,27,29,26,44,30,44,28,38,42,24,18,39,40,38,33,30,50,39,48,30,45,31,24,31,27,22,16,22,24,40,12
19.39439908,36,32,36,37,43,19,34,32,39,37,14,57,38,45,47,17,57,26,34,26,10,27,42,46,33,14,33,19,36,27,24,42,44,30,15,28,38,42,15,18,62,40,38,34,30,30,25,29,30,45,31,24,9,27,29,16,25,32,40,34
19.39505467,36,32,36,52,43,19,34,32,39,37,38,42,38,45,47,17,35,26,34,9,49,27,42,21,33,14,33,19,36,27,24,42,44,30,44,62,38,42,10,18,39,52,38,34,30,30,39,29,49,45,31,24,9,27,29,16,25,29,40,34
19.39510212,36,32,36,23,43,19,34,32,39,37,30,42,38,45,47,17,57,26,41,26,14,27,42,46,33,11,33,19,50,35,29,42,44,30,27,28,38,42,24,18,39,40,38,34,30,30,39,29,30,56,16,24,9,27,53,16,25,29,59,34
19.3979941,36,32,36,23,43,19,20,32,32,24,38,42,16,45,47,43,15,26,34,26,14,27,31,46,23,38,33,31,33,27,28,26,58,30,44,28,38,42,24,12,32,32,38,33,30,50,39,57,38,45,59,24,31,24,29,16,22,29,8,12
