branin,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
392.3863555753143,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,4.0,3.0,13.0,2.0,3.0,11.0,4.0,7.0,9.0,8.0,5.0,3.0,7.0,6.0,2.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
472.5326842092879,13.0,4.0,9.0,2.0,7.0,1.0,1.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,2.0,7.0,9.0,8.0,5.0,3.0,7.0,6.0,1.0,0.0,7.0,4.0,14.0,4.0,5.0,1.0,5.0,5.0
405.87165248654094,13.0,4.0,9.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,13.0,2.0,3.0,11.0,4.0,5.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,11.0,7.0,4.0,12.0,8.0,15.0,1.0,5.0,12.0
397.8583803016502,13.0,4.0,9.0,2.0,7.0,13.0,3.0,9.0,4.0,15.0,13.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,4.0
328.81123895302267,13.0,4.0,5.0,2.0,4.0,1.0,3.0,9.0,14.0,3.0,10.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,4.0
377.2641549121622,13.0,4.0,9.0,2.0,4.0,1.0,3.0,9.0,10.0,3.0,4.0,2.0,3.0,11.0,4.0,9.0,2.0,8.0,5.0,2.0,12.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,12.0
391.1277043280208,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,5.0,3.0,13.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,2.0,4.0,12.0,4.0,15.0,1.0,5.0,12.0
405.1085766901967,7.0,4.0,9.0,2.0,4.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,6.0,1.0,5.0,5.0
377.5050293864298,13.0,4.0,5.0,2.0,4.0,1.0,3.0,9.0,14.0,3.0,8.0,7.0,3.0,11.0,7.0,9.0,2.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,6.0,6.0,1.0,5.0,5.0
272.9408396246953,13.0,4.0,5.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,1.0,4.0,9.0,2.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
420.47362973775756,13.0,4.0,2.0,2.0,14.0,1.0,3.0,9.0,12.0,3.0,14.0,3.0,3.0,11.0,4.0,9.0,2.0,8.0,10.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,2.0,1.0,5.0,5.0
379.5868552177569,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,1.0,4.0,9.0,9.0,8.0,5.0,7.0,7.0,6.0,12.0,1.0,2.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
554.9927159722915,13.0,4.0,9.0,2.0,4.0,1.0,3.0,9.0,14.0,3.0,14.0,15.0,3.0,11.0,4.0,9.0,9.0,8.0,4.0,4.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,2.0,1.0,5.0,5.0
378.89207421941387,13.0,4.0,9.0,7.0,8.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,9.0,8.0,10.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,6.0,1.0,5.0,12.0
490.07876722037935,13.0,4.0,9.0,2.0,14.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,2.0,3.0,12.0,4.0,2.0,1.0,5.0,5.0
326.12066944018534,13.0,4.0,9.0,2.0,4.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,7.0,8.0,14.0,2.0,7.0,6.0,12.0,0.0,2.0,4.0,12.0,6.0,6.0,1.0,5.0,5.0
655.5227474304473,13.0,15.0,9.0,12.0,15.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,12.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,6.0,1.0,5.0,5.0
275.096730873136,13.0,4.0,9.0,2.0,15.0,1.0,3.0,7.0,14.0,3.0,14.0,8.0,3.0,11.0,4.0,13.0,9.0,8.0,4.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
396.5946464961667,13.0,4.0,5.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,7.0,3.0,11.0,4.0,9.0,9.0,3.0,4.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,11.0,15.0,1.0,5.0,12.0
376.2914348171051,13.0,4.0,9.0,12.0,15.0,1.0,3.0,7.0,14.0,3.0,14.0,7.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,7.0,12.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
277.4415923559728,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,8.0,3.0,11.0,4.0,9.0,10.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
494.35172041118875,13.0,4.0,9.0,12.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,7.0,3.0,11.0,4.0,9.0,2.0,8.0,5.0,2.0,10.0,8.0,12.0,0.0,7.0,4.0,12.0,4.0,2.0,1.0,5.0,5.0
466.61658909026323,13.0,4.0,1.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,1.0,4.0,9.0,2.0,6.0,10.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,0.0
272.8029685366519,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,9.0,6.0,13.0,2.0,7.0,8.0,12.0,0.0,7.0,4.0,12.0,4.0,6.0,3.0,5.0,1.0
226.88081368206755,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,9.0,1.0,4.0,9.0,15.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,10.0,4.0,12.0,4.0,15.0,1.0,5.0,2.0
488.9354073442366,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,4.0,3.0,14.0,2.0,3.0,1.0,4.0,9.0,2.0,3.0,5.0,2.0,7.0,6.0,12.0,1.0,7.0,4.0,12.0,4.0,3.0,1.0,5.0,12.0
336.280657247988,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,1.0,4.0,9.0,15.0,8.0,14.0,2.0,7.0,6.0,12.0,8.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,12.0
234.91716277202502,13.0,4.0,8.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,12.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,3.0,15.0,5.0
263.54703574843853,13.0,4.0,9.0,2.0,14.0,1.0,3.0,5.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,14.0,9.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,0.0,5.0,5.0
349.2245074181816,13.0,4.0,2.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,14.0,7.0,7.0,1.0,5.0,0.0,7.0,4.0,12.0,4.0,15.0,0.0,5.0,5.0
400.59153858336737,13.0,4.0,11.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,9.0,6.0,4.0,7.0,6.0,5.0,0.0,7.0,4.0,12.0,4.0,15.0,15.0,5.0,5.0
374.7789771476201,13.0,4.0,5.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,7.0,2.0,7.0,6.0,12.0,0.0,7.0,10.0,11.0,9.0,15.0,8.0,5.0,5.0
242.4703441636635,13.0,4.0,9.0,2.0,11.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,10.0,7.0,4.0,15.0,1.0,15.0,5.0
354.63403338933415,13.0,4.0,5.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,14.0,10.0,4.0,6.0,1.0,5.0,5.0
251.74282822453225,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,7.0,4.0,6.0,1.0,5.0,5.0
228.18777842637996,13.0,4.0,11.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,2.0,11.0,4.0,9.0,9.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,1.0,11.0,12.0,4.0,15.0,1.0,5.0,5.0
258.85690166757684,13.0,4.0,11.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,10.0,10.0,4.0,15.0,1.0,15.0,5.0
400.9137541634741,13.0,4.0,9.0,2.0,6.0,1.0,3.0,13.0,14.0,0.0,14.0,2.0,9.0,11.0,1.0,9.0,9.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,1.0,9.0,5.0
222.16287839434023,13.0,4.0,9.0,2.0,7.0,1.0,3.0,8.0,14.0,3.0,14.0,2.0,3.0,10.0,3.0,9.0,15.0,8.0,6.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,4.0,5.0,5.0
255.66002221117088,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,4.0,7.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,5.0,5.0,5.0
371.06314967544466,13.0,4.0,9.0,2.0,7.0,1.0,3.0,2.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,0.0,10.0,8.0,4.0,4.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,3.0,5.0,5.0
418.2114579241338,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,13.0,3.0,14.0,2.0,9.0,11.0,4.0,9.0,9.0,8.0,6.0,4.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,13.0,15.0,1.0,15.0,2.0
452.3102908598696,13.0,4.0,11.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,13.0,3.0,11.0,4.0,5.0,15.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,1.0,4.0,12.0,4.0,15.0,3.0,15.0,3.0
423.3414087710463,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,15.0,3.0,11.0,4.0,9.0,15.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,4.0,5.0,5.0
259.16994205779906,3.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,5.0,15.0,5.0
405.95998308699785,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,15.0,3.0,13.0,4.0,9.0,2.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,3.0,15.0,5.0
258.20723957417454,3.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,10.0,4.0,12.0,4.0,15.0,3.0,15.0,5.0
340.835373320926,7.0,4.0,9.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,5.0,9.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,4.0,15.0,5.0
406.1327785766417,13.0,4.0,9.0,2.0,7.0,3.0,3.0,9.0,14.0,3.0,14.0,15.0,3.0,11.0,4.0,5.0,9.0,8.0,8.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,2.0,2.0,5.0
459.7477518605201,13.0,4.0,9.0,2.0,4.0,1.0,15.0,9.0,14.0,3.0,14.0,15.0,3.0,11.0,4.0,9.0,2.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,10.0,4.0,12.0,4.0,15.0,4.0,15.0,5.0
482.0360747599304,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,15.0,3.0,11.0,4.0,9.0,15.0,8.0,4.0,2.0,7.0,6.0,14.0,0.0,5.0,15.0,12.0,4.0,15.0,3.0,5.0,5.0
237.10667856937093,7.0,4.0,9.0,2.0,14.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,10.0,4.0,12.0,4.0,15.0,4.0,5.0,5.0
402.5644447885257,2.0,4.0,9.0,9.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,2.0,4.0,12.0,4.0,15.0,5.0,5.0,5.0
449.98236812461306,3.0,4.0,9.0,2.0,7.0,1.0,3.0,4.0,10.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,15.0,8.0,5.0,2.0,10.0,6.0,11.0,0.0,3.0,4.0,12.0,4.0,15.0,14.0,15.0,5.0
516.1087820221386,0.0,4.0,9.0,2.0,14.0,1.0,3.0,4.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,15.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,5.0,4.0,14.0,4.0,15.0,14.0,5.0,5.0
321.38106460549005,13.0,4.0,9.0,2.0,7.0,1.0,3.0,2.0,14.0,3.0,14.0,2.0,3.0,11.0,1.0,9.0,9.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,3.0,5.0,5.0
415.04574775247863,9.0,4.0,9.0,1.0,7.0,1.0,3.0,7.0,14.0,3.0,15.0,2.0,3.0,11.0,1.0,0.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,5.0,5.0,5.0
302.52585892997183,9.0,4.0,5.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,2.0,9.0,8.0,5.0,2.0,7.0,6.0,11.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
641.4926293991995,0.0,4.0,9.0,2.0,7.0,1.0,3.0,15.0,14.0,3.0,4.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,2.0,1.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,14.0,5.0,5.0
325.60177130234683,3.0,4.0,11.0,2.0,7.0,1.0,3.0,8.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,11.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,10.0,12.0,4.0,6.0,3.0,15.0,5.0
293.54105255657163,7.0,4.0,9.0,2.0,7.0,1.0,3.0,4.0,14.0,3.0,4.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,3.0,9.0,5.0
449.43315680612704,2.0,4.0,9.0,2.0,11.0,1.0,3.0,13.0,14.0,3.0,8.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,1.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,6.0,1.0,5.0,5.0
314.74173222387196,3.0,4.0,9.0,2.0,7.0,1.0,3.0,3.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,15.0,8.0,5.0,2.0,10.0,6.0,12.0,0.0,4.0,4.0,14.0,4.0,15.0,1.0,5.0,5.0
232.20798362700523,7.0,4.0,9.0,2.0,7.0,1.0,7.0,3.0,4.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,2.0,10.0,6.0,14.0,0.0,7.0,4.0,14.0,4.0,15.0,5.0,5.0,5.0
347.0668816315148,3.0,4.0,9.0,2.0,7.0,1.0,3.0,3.0,14.0,3.0,14.0,2.0,3.0,15.0,4.0,5.0,14.0,8.0,5.0,2.0,6.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
412.5737980173164,0.0,4.0,9.0,2.0,7.0,1.0,3.0,4.0,14.0,3.0,8.0,2.0,3.0,11.0,14.0,5.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
317.0309029851766,13.0,4.0,9.0,2.0,7.0,1.0,3.0,3.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,6.0,12.0,8.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,3.0,5.0,5.0
452.0581924947076,7.0,4.0,9.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,0.0,4.0,9.0,12.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,14.0,5.0,5.0
542.3383349582157,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,4.0,2.0,3.0,11.0,7.0,9.0,10.0,8.0,1.0,2.0,7.0,6.0,12.0,11.0,7.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
369.5331059613533,7.0,4.0,9.0,2.0,7.0,1.0,3.0,4.0,14.0,3.0,8.0,2.0,3.0,11.0,4.0,9.0,12.0,8.0,5.0,2.0,7.0,6.0,3.0,0.0,7.0,4.0,12.0,4.0,6.0,3.0,5.0,5.0
348.6028938569887,7.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,8.0,2.0,8.0,11.0,4.0,9.0,12.0,8.0,5.0,2.0,10.0,6.0,14.0,0.0,7.0,4.0,12.0,4.0,2.0,5.0,15.0,5.0
553.6329091363234,0.0,4.0,9.0,2.0,7.0,1.0,3.0,4.0,14.0,3.0,12.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,4.0,2.0,7.0,6.0,14.0,0.0,7.0,4.0,12.0,4.0,15.0,14.0,5.0,5.0
601.4934851393778,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,6.0,5.0,2.0,7.0,6.0,12.0,9.0,1.0,4.0,14.0,4.0,15.0,15.0,6.0,5.0
337.8391564612276,3.0,4.0,9.0,2.0,14.0,1.0,3.0,13.0,4.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,10.0,2.0,7.0,6.0,12.0,9.0,7.0,8.0,12.0,4.0,15.0,1.0,15.0,5.0
530.4695209615154,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,3.0,0.0,4.0,9.0,9.0,6.0,4.0,2.0,7.0,5.0,12.0,0.0,1.0,4.0,11.0,4.0,15.0,1.0,5.0,5.0
461.2554022127089,3.0,4.0,8.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,9.0,8.0,1.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
289.1947479886599,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,3.0,3.0,4.0,9.0,9.0,6.0,10.0,2.0,7.0,6.0,12.0,0.0,15.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
226.32017022000795,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,6.0,11.0,2.0,7.0,3.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,3.0,5.0,5.0
532.3494690124242,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,4.0,2.0,3.0,0.0,4.0,5.0,10.0,8.0,1.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
407.5832551602755,3.0,4.0,8.0,2.0,7.0,1.0,3.0,13.0,14.0,11.0,14.0,2.0,3.0,7.0,4.0,9.0,9.0,8.0,5.0,9.0,7.0,12.0,12.0,0.0,10.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
233.16910718970985,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,14.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,14.0,4.0,12.0,4.0,15.0,3.0,5.0,9.0
278.2375970199017,13.0,4.0,5.0,2.0,7.0,3.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
240.56467635162102,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,15.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,1.0,15.0,1.0,15.0,5.0
362.04002321563513,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,11.0,14.0,2.0,3.0,0.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,8.0,0.0,7.0,4.0,7.0,4.0,15.0,3.0,5.0,5.0
304.3448897270455,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,12.0,3.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,1.0,4.0,12.0,4.0,15.0,3.0,15.0,3.0
329.392895814953,13.0,4.0,9.0,7.0,7.0,1.0,3.0,10.0,14.0,11.0,14.0,2.0,3.0,15.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,5.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
323.67458241910737,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,14.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,4.0,15.0,8.0,5.0,5.0
211.87813070465972,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,14.0,0.0,5.0,4.0,12.0,4.0,15.0,5.0,15.0,5.0
415.3089752890713,13.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,0.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
330.89450168915647,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,0.0,4.0,9.0,15.0,8.0,5.0,7.0,7.0,5.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
267.9573156206302,9.0,4.0,9.0,2.0,7.0,1.0,3.0,5.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,8.0,8.0,5.0,11.0,7.0,1.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,1.0,15.0,5.0
348.46751459864436,3.0,4.0,8.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,4.0,2.0,3.0,7.0,4.0,9.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,4.0,15.0,1.0,5.0,5.0
290.3283072406453,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,4.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,8.0,5.0,5.0
329.55880387136955,13.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,14.0,0.0,7.0,4.0,12.0,11.0,15.0,1.0,5.0,5.0
346.550147075016,13.0,4.0,8.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,14.0,8.0,5.0,2.0,7.0,6.0,14.0,0.0,7.0,4.0,14.0,15.0,15.0,1.0,15.0,5.0
467.93680302468186,13.0,4.0,11.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,4.0,2.0,3.0,7.0,4.0,9.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,15.0,15.0,1.0,5.0,5.0
282.271551088562,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,9.0,15.0,8.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,8.0,15.0,5.0,6.0,5.0
195.35962615862434,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
463.30274366459213,13.0,4.0,9.0,1.0,7.0,1.0,3.0,9.0,10.0,11.0,14.0,2.0,3.0,7.0,4.0,2.0,9.0,6.0,5.0,2.0,7.0,6.0,9.0,0.0,12.0,4.0,12.0,4.0,15.0,14.0,15.0,5.0
334.8046456421201,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,4.0,2.0,7.0,11.0,4.0,6.0,9.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,4.0,15.0,5.0,5.0,5.0
432.14087885231874,3.0,4.0,9.0,2.0,14.0,12.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,15.0,8.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,4.0,15.0,14.0,15.0,5.0
414.63354706008766,3.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,11.0,14.0,2.0,3.0,11.0,4.0,9.0,9.0,8.0,5.0,7.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,5.0,15.0,13.0,15.0,5.0
